timestampUtc,phase,pid,serverAlive,rssMiB,threads,load1,temperatureMaxC
2026-08-09T04:29:35.161260+00:00,capacity-c2,6026,True,1864.28125,15,2.98388671875,
2026-08-09T04:29:36.162262+00:00,capacity-c2,6026,True,1864.9765625,15,3.0654296875,
2026-08-09T04:29:37.164278+00:00,capacity-c2,6026,True,1864.9765625,15,3.0654296875,
2026-08-09T04:29:38.164734+00:00,capacity-c2,6026,True,1864.9765625,15,3.0654296875,
2026-08-09T04:29:39.165199+00:00,capacity-c2,6026,True,1864.98046875,15,3.0654296875,
2026-08-09T04:29:40.165666+00:00,capacity-c2,6026,True,1864.98046875,15,3.0654296875,
2026-08-09T04:29:41.166131+00:00,capacity-c2,6026,True,1864.98046875,15,3.140625,
2026-08-09T04:29:42.166592+00:00,capacity-c2,6026,True,1864.984375,15,3.140625,
2026-08-09T04:29:43.167031+00:00,capacity-c2,6026,True,1864.984375,15,3.140625,
2026-08-09T04:29:44.168267+00:00,capacity-c2,6026,True,1864.98828125,15,3.140625,
2026-08-09T04:29:45.168742+00:00,capacity-c2,6026,True,1864.98828125,15,3.140625,
2026-08-09T04:29:46.169189+00:00,capacity-c2,6026,True,1864.98828125,15,3.20947265625,
2026-08-09T04:29:47.170259+00:00,capacity-c2,6026,True,1864.98828125,15,3.20947265625,
2026-08-09T04:29:48.170724+00:00,capacity-c2,6026,True,1864.98828125,15,3.20947265625,
2026-08-09T04:29:49.171269+00:00,capacity-c2,6026,True,1864.98828125,15,3.20947265625,
2026-08-09T04:29:50.173255+00:00,capacity-c2,6026,True,1864.98828125,15,3.20947265625,
2026-08-09T04:29:51.173722+00:00,capacity-c2,6026,True,1864.99609375,15,3.27294921875,
2026-08-09T04:29:52.174159+00:00,capacity-c2,6026,True,1864.99609375,15,3.27294921875,
2026-08-09T04:29:53.174607+00:00,capacity-c2,6026,True,1864.99609375,15,3.27294921875,
2026-08-09T04:29:54.175061+00:00,capacity-c2,6026,True,1864.99609375,15,3.27294921875,
2026-08-09T04:29:55.176270+00:00,capacity-c2,6026,True,1865.0,15,3.27294921875,
2026-08-09T04:29:55.825547+00:00,capacity-c4,6026,True,1865.0,15,3.27294921875,
2026-08-09T04:29:56.828256+00:00,capacity-c4,6026,True,1866.16015625,15,3.33154296875,
2026-08-09T04:29:57.828705+00:00,capacity-c4,6026,True,1866.16015625,15,3.33154296875,
2026-08-09T04:29:58.830267+00:00,capacity-c4,6026,True,1866.16015625,15,3.33154296875,
2026-08-09T04:29:59.830714+00:00,capacity-c4,6026,True,1866.16015625,15,3.33154296875,
2026-08-09T04:30:00.832268+00:00,capacity-c4,6026,True,1866.16015625,15,3.33154296875,
2026-08-09T04:30:01.832731+00:00,capacity-c4,6026,True,1866.16015625,15,3.38525390625,
2026-08-09T04:30:02.835255+00:00,capacity-c4,6026,True,1866.16015625,15,3.38525390625,
2026-08-09T04:30:03.835701+00:00,capacity-c4,6026,True,1866.16015625,15,3.38525390625,
2026-08-09T04:30:04.836132+00:00,capacity-c4,6026,True,1866.16015625,15,3.38525390625,
2026-08-09T04:30:05.837264+00:00,capacity-c4,6026,True,1866.16015625,15,3.38525390625,
2026-08-09T04:30:06.837725+00:00,capacity-c4,6026,True,1866.16015625,15,3.4345703125,
2026-08-09T04:30:07.838182+00:00,capacity-c4,6026,True,1866.16015625,15,3.4345703125,
2026-08-09T04:30:08.839263+00:00,capacity-c4,6026,True,1866.16015625,15,3.4345703125,
2026-08-09T04:30:09.839749+00:00,capacity-c4,6026,True,1869.671875,15,3.4345703125,
2026-08-09T04:30:10.840263+00:00,capacity-c4,6026,True,1869.671875,15,3.4345703125,
2026-08-09T04:30:11.841263+00:00,capacity-c4,6026,True,1869.671875,15,3.47998046875,
2026-08-09T04:30:12.841729+00:00,capacity-c4,6026,True,1869.671875,15,3.47998046875,
2026-08-09T04:30:13.842179+00:00,capacity-c4,6026,True,1869.671875,15,3.47998046875,
2026-08-09T04:30:14.842632+00:00,capacity-c4,6026,True,1869.67578125,15,3.47998046875,
2026-08-09T04:30:15.843266+00:00,capacity-c4,6026,True,1869.67578125,15,3.47998046875,
2026-08-09T04:30:16.844265+00:00,capacity-c4,6026,True,1869.67578125,15,3.52197265625,
2026-08-09T04:30:17.844730+00:00,capacity-c4,6026,True,1869.67578125,15,3.52197265625,
2026-08-09T04:30:18.845195+00:00,capacity-c4,6026,True,1869.67578125,15,3.52197265625,
2026-08-09T04:30:19.846269+00:00,capacity-c4,6026,True,1869.67578125,15,3.52197265625,
2026-08-09T04:30:20.846737+00:00,capacity-c4,6026,True,1869.67578125,15,3.52197265625,
2026-08-09T04:30:21.847225+00:00,capacity-c4,6026,True,1869.6796875,15,3.560546875,
2026-08-09T04:30:22.847678+00:00,capacity-c4,6026,True,1869.6796875,15,3.560546875,
2026-08-09T04:30:23.848163+00:00,capacity-c4,6026,True,1869.6796875,15,3.560546875,
2026-08-09T04:30:24.848629+00:00,capacity-c4,6026,True,1869.6796875,15,3.560546875,
2026-08-09T04:30:25.849091+00:00,capacity-c4,6026,True,1869.6796875,15,3.560546875,
2026-08-09T04:30:26.852269+00:00,capacity-c4,6026,True,1869.6796875,15,3.59619140625,
2026-08-09T04:30:27.769205+00:00,soak,6026,True,1869.6796875,15,3.59619140625,
2026-08-09T04:30:28.771038+00:00,soak,6026,True,1869.6796875,15,3.59619140625,
2026-08-09T04:30:29.771552+00:00,soak,6026,True,1869.6796875,15,3.59619140625,
2026-08-09T04:30:30.772264+00:00,soak,6026,True,1869.6875,15,3.59619140625,
2026-08-09T04:30:31.773262+00:00,soak,6026,True,1869.6875,15,3.62890625,
2026-08-09T04:30:32.773724+00:00,soak,6026,True,1869.6875,15,3.62890625,
2026-08-09T04:30:33.774267+00:00,soak,6026,True,1869.6875,15,3.62890625,
2026-08-09T04:30:34.775266+00:00,soak,6026,True,1869.6875,15,3.62890625,
2026-08-09T04:30:35.775718+00:00,soak,6026,True,1869.6875,15,3.62890625,
2026-08-09T04:30:36.776161+00:00,soak,6026,True,1869.6875,15,3.65869140625,
2026-08-09T04:30:37.779151+00:00,soak,6026,True,1869.6875,15,3.65869140625,
2026-08-09T04:30:38.779623+00:00,soak,6026,True,1869.6875,15,3.65869140625,
2026-08-09T04:30:39.780116+00:00,soak,6026,True,1869.6875,15,3.65869140625,
2026-08-09T04:30:40.780592+00:00,soak,6026,True,1869.6875,15,3.65869140625,
2026-08-09T04:30:41.781052+00:00,soak,6026,True,1869.6875,15,3.68603515625,
2026-08-09T04:30:42.781549+00:00,soak,6026,True,1869.6875,15,3.68603515625,
2026-08-09T04:30:43.782009+00:00,soak,6026,True,1869.6875,15,3.68603515625,
2026-08-09T04:30:44.782505+00:00,soak,6026,True,1869.6875,15,3.68603515625,
2026-08-09T04:30:45.782987+00:00,soak,6026,True,1869.6875,15,3.68603515625,
2026-08-09T04:30:46.785265+00:00,soak,6026,True,1869.6875,15,3.71142578125,
2026-08-09T04:30:47.785719+00:00,soak,6026,True,1869.6875,15,3.71142578125,
2026-08-09T04:30:48.786173+00:00,soak,6026,True,1869.6875,15,3.71142578125,
2026-08-09T04:30:49.786651+00:00,soak,6026,True,1869.6875,15,3.71142578125,
2026-08-09T04:30:50.787120+00:00,soak,6026,True,1861.3984375,15,3.71142578125,
2026-08-09T04:30:51.788263+00:00,soak,6026,True,1862.95703125,15,3.73486328125,
2026-08-09T04:30:52.788734+00:00,soak,6026,True,1863.83203125,15,3.73486328125,
2026-08-09T04:30:53.789218+00:00,soak,6026,True,1864.078125,15,3.73486328125,
2026-08-09T04:30:54.790261+00:00,soak,6026,True,1864.078125,15,3.73486328125,
2026-08-09T04:30:55.792278+00:00,soak,6026,True,1865.203125,15,3.73486328125,
2026-08-09T04:30:56.792729+00:00,soak,6026,True,1865.203125,15,3.91650390625,
2026-08-09T04:30:57.793162+00:00,soak,6026,True,1865.203125,15,3.91650390625,
2026-08-09T04:30:58.793621+00:00,soak,6026,True,1865.39453125,15,3.91650390625,
2026-08-09T04:30:59.794076+00:00,soak,6026,True,1865.39453125,15,3.91650390625,
2026-08-09T04:31:00.794565+00:00,soak,6026,True,1865.5703125,15,3.91650390625,
2026-08-09T04:31:01.795270+00:00,soak,6026,True,1865.5703125,15,4.08349609375,
2026-08-09T04:31:02.795751+00:00,soak,6026,True,1865.5703125,15,4.08349609375,
2026-08-09T04:31:03.796202+00:00,soak,6026,True,1865.5703125,15,4.08349609375,
2026-08-09T04:31:04.796687+00:00,soak,6026,True,1865.5703125,15,4.08349609375,
2026-08-09T04:31:05.797147+00:00,soak,6026,True,1865.57421875,15,4.08349609375,
2026-08-09T04:31:06.799258+00:00,soak,6026,True,1865.57421875,15,4.07666015625,
2026-08-09T04:31:07.799734+00:00,soak,6026,True,1866.51953125,15,4.07666015625,
2026-08-09T04:31:08.800194+00:00,soak,6026,True,1866.51953125,15,4.07666015625,
2026-08-09T04:31:09.802280+00:00,soak,6026,True,1866.51953125,15,4.07666015625,
2026-08-09T04:31:10.802754+00:00,soak,6026,True,1866.51953125,15,4.07666015625,
2026-08-09T04:31:11.803239+00:00,soak,6026,True,1866.51953125,15,4.0703125,
2026-08-09T04:31:12.803701+00:00,soak,6026,True,1866.51953125,15,4.0703125,
2026-08-09T04:31:13.804157+00:00,soak,6026,True,1866.51953125,15,4.0703125,
2026-08-09T04:31:14.804637+00:00,soak,6026,True,1866.51953125,15,4.0703125,
2026-08-09T04:31:15.805102+00:00,soak,6026,True,1866.66796875,15,4.0703125,
2026-08-09T04:31:16.805591+00:00,soak,6026,True,1866.66796875,15,4.064453125,
2026-08-09T04:31:17.806049+00:00,soak,6026,True,1866.66796875,15,4.064453125,
2026-08-09T04:31:18.806531+00:00,soak,6026,True,1866.66796875,15,4.064453125,
2026-08-09T04:31:19.806980+00:00,soak,6026,True,1866.66796875,15,4.064453125,
2026-08-09T04:31:20.807470+00:00,soak,6026,True,1866.66796875,15,4.064453125,
2026-08-09T04:31:21.807938+00:00,soak,6026,True,1866.66796875,15,4.05908203125,
2026-08-09T04:31:22.808437+00:00,soak,6026,True,1866.66796875,15,4.05908203125,
2026-08-09T04:31:23.808899+00:00,soak,6026,True,1866.69921875,15,4.05908203125,
2026-08-09T04:31:24.812261+00:00,soak,6026,True,1866.69921875,15,4.05908203125,
2026-08-09T04:31:25.812728+00:00,soak,6026,True,1866.69921875,15,4.05908203125,
2026-08-09T04:31:26.813181+00:00,soak,6026,True,1866.69921875,15,4.21484375,
2026-08-09T04:31:27.813651+00:00,soak,6026,True,1866.69921875,15,4.21484375,
2026-08-09T04:31:28.814098+00:00,soak,6026,True,1866.69921875,15,4.21484375,
2026-08-09T04:31:29.816260+00:00,soak,6026,True,1866.69921875,15,4.21484375,
2026-08-09T04:31:30.816742+00:00,soak,6026,True,1866.69921875,15,4.21484375,
2026-08-09T04:31:31.817202+00:00,soak,6026,True,1866.69921875,15,4.197265625,
2026-08-09T04:31:32.820257+00:00,soak,6026,True,1866.69921875,15,4.197265625,
2026-08-09T04:31:33.820697+00:00,soak,6026,True,1866.69921875,15,4.197265625,
2026-08-09T04:31:34.821167+00:00,soak,6026,True,1866.69921875,15,4.197265625,
2026-08-09T04:31:35.821673+00:00,soak,6026,True,1866.69921875,15,4.197265625,
2026-08-09T04:31:36.824256+00:00,soak,6026,True,1866.69921875,15,4.18115234375,
2026-08-09T04:31:37.824720+00:00,soak,6026,True,1866.69921875,15,4.18115234375,
2026-08-09T04:31:38.825252+00:00,soak,6026,True,1866.69921875,15,4.18115234375,
2026-08-09T04:31:39.825714+00:00,soak,6026,True,1866.69921875,15,4.18115234375,
2026-08-09T04:31:40.826166+00:00,soak,6026,True,1866.69921875,15,4.18115234375,
2026-08-09T04:31:41.827260+00:00,soak,6026,True,1866.69921875,15,4.3271484375,
2026-08-09T04:31:42.827781+00:00,soak,6026,True,1866.69921875,15,4.3271484375,
2026-08-09T04:31:43.828236+00:00,soak,6026,True,1866.69921875,15,4.3271484375,
2026-08-09T04:31:44.828698+00:00,soak,6026,True,1866.69921875,15,4.3271484375,
2026-08-09T04:31:45.829155+00:00,soak,6026,True,1866.69921875,15,4.3271484375,
2026-08-09T04:31:46.829626+00:00,soak,6026,True,1866.69921875,15,4.30078125,
2026-08-09T04:31:47.830080+00:00,soak,6026,True,1866.69921875,15,4.30078125,
2026-08-09T04:31:48.833638+00:00,soak,6026,True,1866.69921875,15,4.30078125,
2026-08-09T04:31:49.834108+00:00,soak,6026,True,1866.69921875,15,4.30078125,
2026-08-09T04:31:50.834586+00:00,soak,6026,True,1866.69921875,15,4.30078125,
2026-08-09T04:31:51.837267+00:00,soak,6026,True,1866.69921875,15,4.2763671875,
2026-08-09T04:31:52.837712+00:00,soak,6026,True,1866.69921875,15,4.2763671875,
2026-08-09T04:31:53.838167+00:00,soak,6026,True,1866.69921875,15,4.2763671875,
2026-08-09T04:31:54.838644+00:00,soak,6026,True,1866.69921875,15,4.2763671875,
2026-08-09T04:31:55.839109+00:00,soak,6026,True,1866.69921875,15,4.2763671875,
2026-08-09T04:31:56.839565+00:00,soak,6026,True,1866.69921875,15,4.25390625,
2026-08-09T04:31:57.840042+00:00,soak,6026,True,1866.69921875,15,4.25390625,
2026-08-09T04:31:58.841264+00:00,soak,6026,True,1866.69921875,15,4.25390625,
2026-08-09T04:31:59.841723+00:00,soak,6026,True,1866.69921875,15,4.25390625,
2026-08-09T04:32:00.842176+00:00,soak,6026,True,1866.69921875,15,4.25390625,
2026-08-09T04:32:01.842621+00:00,soak,6026,True,1866.69921875,15,4.2333984375,
2026-08-09T04:32:02.845577+00:00,soak,6026,True,1866.69921875,15,4.2333984375,
2026-08-09T04:32:03.846040+00:00,soak,6026,True,1866.69921875,15,4.2333984375,
2026-08-09T04:32:04.846522+00:00,soak,6026,True,1866.69921875,15,4.2333984375,
2026-08-09T04:32:05.846963+00:00,soak,6026,True,1866.69921875,15,4.2333984375,
2026-08-09T04:32:06.847424+00:00,soak,6026,True,1866.69921875,15,4.21435546875,
2026-08-09T04:32:07.847872+00:00,soak,6026,True,1866.95703125,15,4.21435546875,
2026-08-09T04:32:08.849261+00:00,soak,6026,True,1866.95703125,15,4.21435546875,
2026-08-09T04:32:09.849740+00:00,soak,6026,True,1866.95703125,15,4.21435546875,
2026-08-09T04:32:10.850195+00:00,soak,6026,True,1866.95703125,15,4.21435546875,
2026-08-09T04:32:11.851264+00:00,soak,6026,True,1866.95703125,15,4.19677734375,
2026-08-09T04:32:12.851739+00:00,soak,6026,True,1866.95703125,15,4.19677734375,
2026-08-09T04:32:13.852222+00:00,soak,6026,True,1866.95703125,15,4.19677734375,
2026-08-09T04:32:14.853272+00:00,soak,6026,True,1866.95703125,15,4.19677734375,
2026-08-09T04:32:15.853730+00:00,soak,6026,True,1866.95703125,15,4.19677734375,
2026-08-09T04:32:16.854192+00:00,soak,6026,True,1866.95703125,15,4.1806640625,
2026-08-09T04:32:17.855256+00:00,soak,6026,True,1866.95703125,15,4.1806640625,
2026-08-09T04:32:18.855694+00:00,soak,6026,True,1866.95703125,15,4.1806640625,
2026-08-09T04:32:19.856261+00:00,soak,6026,True,1866.95703125,15,4.1806640625,
2026-08-09T04:32:20.856720+00:00,soak,6026,True,1866.95703125,15,4.1806640625,
2026-08-09T04:32:21.857175+00:00,soak,6026,True,1866.95703125,15,4.166015625,
2026-08-09T04:32:22.857649+00:00,soak,6026,True,1866.95703125,15,4.166015625,
2026-08-09T04:32:23.858125+00:00,soak,6026,True,1866.95703125,15,4.166015625,
2026-08-09T04:32:24.858560+00:00,soak,6026,True,1866.95703125,15,4.166015625,
2026-08-09T04:32:25.859016+00:00,soak,6026,True,1867.21484375,15,4.166015625,
2026-08-09T04:32:26.859492+00:00,soak,6026,True,1867.21484375,15,4.15234375,
2026-08-09T04:32:27.860264+00:00,soak,6026,True,1867.21484375,15,4.15234375,
2026-08-09T04:32:28.860717+00:00,soak,6026,True,1867.21484375,15,4.15234375,
2026-08-09T04:32:29.861263+00:00,soak,6026,True,1867.21484375,15,4.15234375,
2026-08-09T04:32:30.862255+00:00,soak,6026,True,1867.21484375,15,4.15234375,
2026-08-09T04:32:31.862691+00:00,soak,6026,True,1867.21484375,15,4.14013671875,
2026-08-09T04:32:32.863263+00:00,soak,6026,True,1867.21484375,15,4.14013671875,
2026-08-09T04:32:33.863705+00:00,soak,6026,True,1867.21484375,15,4.14013671875,
2026-08-09T04:32:34.864157+00:00,soak,6026,True,1867.21484375,15,4.14013671875,
2026-08-09T04:32:35.865259+00:00,soak,6026,True,1867.21484375,15,4.14013671875,
2026-08-09T04:32:36.865701+00:00,soak,6026,True,1867.21484375,15,4.12890625,
2026-08-09T04:32:37.866248+00:00,soak,6026,True,1867.21484375,15,4.12890625,
2026-08-09T04:32:38.867265+00:00,soak,6026,True,1867.21484375,15,4.12890625,
2026-08-09T04:32:39.867715+00:00,soak,6026,True,1867.21484375,15,4.12890625,
2026-08-09T04:32:40.870255+00:00,soak,6026,True,1867.21484375,15,4.12890625,
2026-08-09T04:32:41.870710+00:00,soak,6026,True,1867.21484375,15,4.1181640625,
2026-08-09T04:32:42.871230+00:00,soak,6026,True,1867.21484375,15,4.1181640625,
2026-08-09T04:32:43.872262+00:00,soak,6026,True,1867.21484375,15,4.1181640625,
2026-08-09T04:32:44.872723+00:00,soak,6026,True,1867.21484375,15,4.1181640625,
2026-08-09T04:32:45.874042+00:00,soak,6026,True,1867.21484375,15,4.1181640625,
2026-08-09T04:32:46.874506+00:00,soak,6026,True,1867.21484375,15,4.1083984375,
2026-08-09T04:32:47.877258+00:00,soak,6026,True,1867.21484375,15,4.1083984375,
2026-08-09T04:32:48.877699+00:00,soak,6026,True,1867.21484375,15,4.1083984375,
2026-08-09T04:32:49.878147+00:00,soak,6026,True,1867.21484375,15,4.1083984375,
2026-08-09T04:32:50.878585+00:00,soak,6026,True,1867.21484375,15,4.1083984375,
2026-08-09T04:32:51.879007+00:00,soak,6026,True,1867.21484375,15,4.099609375,
2026-08-09T04:32:52.879482+00:00,soak,6026,True,1867.21484375,15,4.099609375,
2026-08-09T04:32:53.882270+00:00,soak,6026,True,1867.21484375,15,4.099609375,
2026-08-09T04:32:54.882719+00:00,soak,6026,True,1867.21484375,15,4.099609375,
2026-08-09T04:32:55.883163+00:00,soak,6026,True,1867.21484375,15,4.099609375,
2026-08-09T04:32:56.883630+00:00,soak,6026,True,1867.21875,15,4.251953125,
2026-08-09T04:32:57.884106+00:00,soak,6026,True,1867.21875,15,4.251953125,
2026-08-09T04:32:58.884539+00:00,soak,6026,True,1867.21875,15,4.251953125,
2026-08-09T04:32:59.885253+00:00,soak,6026,True,1867.21875,15,4.251953125,
2026-08-09T04:33:00.886254+00:00,soak,6026,True,1867.21875,15,4.251953125,
2026-08-09T04:33:01.886682+00:00,soak,6026,True,1867.21875,15,4.2314453125,
2026-08-09T04:33:02.887263+00:00,soak,6026,True,1867.21875,15,4.2314453125,
2026-08-09T04:33:03.887710+00:00,soak,6026,True,1867.21875,15,4.2314453125,
2026-08-09T04:33:04.888162+00:00,soak,6026,True,1867.21875,15,4.2314453125,
2026-08-09T04:33:05.889267+00:00,soak,6026,True,1867.21875,15,4.2314453125,
2026-08-09T04:33:06.889725+00:00,soak,6026,True,1867.21875,15,4.29345703125,
2026-08-09T04:33:07.890166+00:00,soak,6026,True,1867.671875,15,4.29345703125,
2026-08-09T04:33:08.893265+00:00,soak,6026,True,1867.671875,15,4.29345703125,
2026-08-09T04:33:09.893721+00:00,soak,6026,True,1867.671875,15,4.29345703125,
2026-08-09T04:33:10.894182+00:00,soak,6026,True,1867.671875,15,4.29345703125,
2026-08-09T04:33:11.894640+00:00,soak,6026,True,1867.671875,15,4.029296875,
2026-08-09T04:33:12.895116+00:00,soak,6026,True,1867.671875,15,4.029296875,
2026-08-09T04:33:13.895573+00:00,soak,6026,True,1867.671875,15,4.029296875,
2026-08-09T04:33:14.896032+00:00,soak,6026,True,1867.671875,15,4.029296875,
2026-08-09T04:33:15.896642+00:00,soak,6026,True,1867.671875,15,4.029296875,
2026-08-09T04:33:16.898363+00:00,soak,6026,True,1867.671875,15,4.02685546875,
2026-08-09T04:33:17.898776+00:00,soak,6026,True,1867.671875,15,4.02685546875,
2026-08-09T04:33:18.899221+00:00,soak,6026,True,1867.671875,15,4.02685546875,
2026-08-09T04:33:19.899687+00:00,soak,6026,True,1867.671875,15,4.02685546875,
2026-08-09T04:33:20.902275+00:00,soak,6026,True,1867.671875,15,4.02685546875,
2026-08-09T04:33:21.902727+00:00,soak,6026,True,1867.671875,15,4.0244140625,
2026-08-09T04:33:22.903200+00:00,soak,6026,True,1867.671875,15,4.0244140625,
2026-08-09T04:33:23.903665+00:00,soak,6026,True,1867.671875,15,4.0244140625,
2026-08-09T04:33:24.904124+00:00,soak,6026,True,1867.671875,15,4.0244140625,
2026-08-09T04:33:25.905264+00:00,soak,6026,True,1867.671875,15,4.0244140625,
2026-08-09T04:33:26.905729+00:00,soak,6026,True,1867.671875,15,4.02197265625,
2026-08-09T04:33:27.906264+00:00,soak,6026,True,1867.671875,15,4.02197265625,
2026-08-09T04:33:28.907266+00:00,soak,6026,True,1867.671875,15,4.02197265625,
2026-08-09T04:33:29.907744+00:00,soak,6026,True,1867.671875,15,4.02197265625,
2026-08-09T04:33:30.910266+00:00,soak,6026,True,1867.671875,15,4.02197265625,
2026-08-09T04:33:31.910676+00:00,soak,6026,True,1867.671875,15,4.02001953125,
2026-08-09T04:33:32.911076+00:00,soak,6026,True,1867.671875,15,4.02001953125,
2026-08-09T04:33:33.911541+00:00,soak,6026,True,1867.671875,15,4.02001953125,
2026-08-09T04:33:34.912013+00:00,soak,6026,True,1867.671875,15,4.02001953125,
2026-08-09T04:33:35.912501+00:00,soak,6026,True,1867.671875,15,4.02001953125,
2026-08-09T04:33:36.913265+00:00,soak,6026,True,1867.671875,15,4.01806640625,
2026-08-09T04:33:37.913722+00:00,soak,6026,True,1867.671875,15,4.01806640625,
2026-08-09T04:33:38.916609+00:00,soak,6026,True,1867.671875,15,4.01806640625,
2026-08-09T04:33:39.917056+00:00,soak,6026,True,1867.671875,15,4.01806640625,
2026-08-09T04:33:40.917525+00:00,soak,6026,True,1867.671875,15,4.01806640625,
2026-08-09T04:33:41.917969+00:00,soak,6026,True,1867.671875,15,4.0166015625,
2026-08-09T04:33:42.918440+00:00,soak,6026,True,1867.671875,15,4.0166015625,
2026-08-09T04:33:43.919262+00:00,soak,6026,True,1867.671875,15,4.0166015625,
2026-08-09T04:33:44.920264+00:00,soak,6026,True,1867.671875,15,4.0166015625,
2026-08-09T04:33:45.920743+00:00,soak,6026,True,1867.671875,15,4.0166015625,
2026-08-09T04:33:46.921262+00:00,soak,6026,True,1867.671875,15,3.77490234375,
2026-08-09T04:33:47.922261+00:00,soak,6026,True,1867.671875,15,3.77490234375,
2026-08-09T04:33:48.922719+00:00,soak,6026,True,1867.671875,15,3.77490234375,
2026-08-09T04:33:49.923190+00:00,soak,6026,True,1867.671875,15,3.77490234375,
2026-08-09T04:33:50.924265+00:00,soak,6026,True,1867.671875,15,3.77490234375,
2026-08-09T04:33:51.926268+00:00,soak,6026,True,1867.671875,15,3.873046875,
2026-08-09T04:33:52.926719+00:00,soak,6026,True,1867.671875,15,3.873046875,
2026-08-09T04:33:53.928259+00:00,soak,6026,True,1867.671875,15,3.873046875,
2026-08-09T04:33:54.928701+00:00,soak,6026,True,1867.671875,15,3.873046875,
