timestampUtc,phase,pid,serverAlive,rssMiB,threads,load1,temperatureMaxC
2026-08-11T15:36:22.291474+00:00,capacity-c1,80326,True,1139.09375,,25.8798828125,
2026-08-11T15:36:23.299574+00:00,capacity-c1,80326,True,1144.1875,,25.8798828125,
2026-08-11T15:36:24.113747+00:00,capacity-c2,80326,True,1145.5625,,25.56884765625,
2026-08-11T15:36:25.123508+00:00,capacity-c2,80326,True,1150.765625,,25.56884765625,
2026-08-11T15:36:26.133400+00:00,capacity-c2,80326,True,1153.171875,,25.56884765625,
2026-08-11T15:36:26.260112+00:00,soak,80326,True,1154.171875,,25.56884765625,
2026-08-11T15:36:27.271269+00:00,soak,80326,True,1154.5625,,25.56884765625,
2026-08-11T15:36:28.284696+00:00,soak,80326,True,1154.65625,,25.56884765625,
2026-08-11T15:36:29.321232+00:00,soak,80326,True,1156.421875,,25.76318359375,
2026-08-11T15:36:30.345643+00:00,soak,80326,True,1157.28125,,25.76318359375,
2026-08-11T15:36:31.364506+00:00,soak,80326,True,1157.296875,,25.76318359375,
2026-08-11T15:36:32.378282+00:00,soak,80326,True,1157.3125,,25.76318359375,
2026-08-11T15:36:33.391898+00:00,soak,80326,True,1157.5,,25.76318359375,
2026-08-11T15:36:34.402101+00:00,soak,80326,True,1157.5,,25.38134765625,
2026-08-11T15:36:35.412541+00:00,soak,80326,True,1157.53125,,25.38134765625,
2026-08-11T15:36:36.448167+00:00,soak,80326,True,1157.53125,,25.38134765625,
2026-08-11T15:36:37.459066+00:00,soak,80326,True,1157.328125,,25.38134765625,
2026-08-11T15:36:38.476950+00:00,soak,80326,True,1157.53125,,25.38134765625,
2026-08-11T15:36:39.488104+00:00,soak,80326,True,1157.875,,26.5517578125,
2026-08-11T15:36:40.501295+00:00,soak,80326,True,1157.890625,,26.5517578125,
2026-08-11T15:36:41.513374+00:00,soak,80326,True,1157.890625,,26.5517578125,
2026-08-11T15:36:42.525699+00:00,soak,80326,True,1157.890625,,26.5517578125,
2026-08-11T15:36:43.538086+00:00,soak,80326,True,1157.90625,,26.5517578125,
2026-08-11T15:36:44.551985+00:00,soak,80326,True,1157.90625,,26.26708984375,
2026-08-11T15:36:45.562363+00:00,soak,80326,True,1157.90625,,26.26708984375,
2026-08-11T15:36:46.575120+00:00,soak,80326,True,1157.90625,,26.26708984375,
2026-08-11T15:36:47.587799+00:00,soak,80326,True,1158.015625,,26.26708984375,
2026-08-11T15:36:48.599941+00:00,soak,80326,True,1161.53125,,26.26708984375,
2026-08-11T15:36:49.614605+00:00,soak,80326,True,1161.546875,,25.68505859375,
2026-08-11T15:36:50.630850+00:00,soak,80326,True,1161.546875,,25.68505859375,
2026-08-11T15:36:51.648098+00:00,soak,80326,True,1161.546875,,25.68505859375,
2026-08-11T15:36:52.658159+00:00,soak,80326,True,1022.734375,,25.68505859375,
2026-08-11T15:36:53.668204+00:00,soak,80326,True,1022.734375,,25.5498046875,
2026-08-11T15:36:54.685045+00:00,soak,80326,True,1022.734375,,25.5498046875,
2026-08-11T15:36:55.697868+00:00,soak,80326,True,1022.734375,,25.5498046875,
2026-08-11T15:36:56.714948+00:00,soak,80326,True,1022.734375,,25.5498046875,
2026-08-11T15:36:57.734447+00:00,soak,80326,True,1022.734375,,25.5498046875,
