timestampUtc,phase,pid,serverAlive,rssMiB,threads,load1,temperatureMaxC
2026-08-11T15:35:16.641585+00:00,capacity-c1,50649,True,1140.5,,22.9736328125,
2026-08-11T15:35:17.650162+00:00,capacity-c1,50649,True,1145.140625,,22.9736328125,
2026-08-11T15:35:18.670662+00:00,capacity-c1,50649,True,1148.4375,,23.8564453125,
2026-08-11T15:35:19.186346+00:00,capacity-c2,50649,True,1148.546875,,23.8564453125,
2026-08-11T15:35:20.197853+00:00,capacity-c2,50649,True,1153.25,,23.8564453125,
2026-08-11T15:35:21.217328+00:00,capacity-c2,50649,True,1153.25,,23.8564453125,
2026-08-11T15:35:21.624493+00:00,soak,50649,True,1153.34375,,23.8564453125,
2026-08-11T15:35:22.635321+00:00,soak,50649,True,1153.375,,23.8564453125,
2026-08-11T15:35:23.667636+00:00,soak,50649,True,1153.375,,24.26806640625,
2026-08-11T15:35:24.675973+00:00,soak,50649,True,1153.75,,24.26806640625,
2026-08-11T15:35:25.693013+00:00,soak,50649,True,1154.671875,,24.26806640625,
2026-08-11T15:35:26.708774+00:00,soak,50649,True,1154.71875,,24.26806640625,
2026-08-11T15:35:27.729407+00:00,soak,50649,True,1155.671875,,24.26806640625,
2026-08-11T15:35:28.739603+00:00,soak,50649,True,1155.71875,,25.36767578125,
2026-08-11T15:35:29.756834+00:00,soak,50649,True,1155.84375,,25.36767578125,
2026-08-11T15:35:30.774669+00:00,soak,50649,True,1156.1875,,25.36767578125,
2026-08-11T15:35:31.791378+00:00,soak,50649,True,1157.9375,,25.36767578125,
2026-08-11T15:35:32.813343+00:00,soak,50649,True,1158.0,,25.36767578125,
2026-08-11T15:35:33.837141+00:00,soak,50649,True,1158.015625,,25.09765625,
2026-08-11T15:35:34.847277+00:00,soak,50649,True,1158.015625,,25.09765625,
2026-08-11T15:35:35.860275+00:00,soak,50649,True,1158.015625,,25.09765625,
2026-08-11T15:35:36.872507+00:00,soak,50649,True,1158.015625,,25.09765625,
2026-08-11T15:35:37.886569+00:00,soak,50649,True,1158.03125,,25.09765625,
2026-08-11T15:35:38.914074+00:00,soak,50649,True,1158.0625,,24.92919921875,
2026-08-11T15:35:39.931923+00:00,soak,50649,True,1158.234375,,24.92919921875,
2026-08-11T15:35:40.948029+00:00,soak,50649,True,1158.234375,,24.92919921875,
2026-08-11T15:35:41.961948+00:00,soak,50649,True,1158.234375,,24.92919921875,
2026-08-11T15:35:42.978764+00:00,soak,50649,True,1158.234375,,24.92919921875,
2026-08-11T15:35:43.998893+00:00,soak,50649,True,1160.0,,24.5341796875,
2026-08-11T15:35:45.015388+00:00,soak,50649,True,1161.75,,24.5341796875,
2026-08-11T15:35:46.027164+00:00,soak,50649,True,1022.9375,,24.5341796875,
2026-08-11T15:35:47.039811+00:00,soak,50649,True,1022.9375,,24.5341796875,
2026-08-11T15:35:48.050140+00:00,soak,50649,True,1023.234375,,24.5341796875,
2026-08-11T15:35:49.063997+00:00,soak,50649,True,1023.234375,,23.8505859375,
2026-08-11T15:35:50.072926+00:00,soak,50649,True,1023.28125,,23.8505859375,
2026-08-11T15:35:51.082900+00:00,soak,50649,True,1023.28125,,23.8505859375,
2026-08-11T15:35:52.093130+00:00,soak,50649,True,1023.28125,,23.8505859375,
2026-08-11T15:35:53.101507+00:00,soak,50649,True,1023.28125,,23.8505859375,
2026-08-11T15:35:54.113218+00:00,soak,50649,True,1023.28125,,23.5419921875,
