timestampUtc,phase,pid,serverAlive,rssMiB,threads,load1,temperatureMaxC
2026-08-11T15:33:41.380043+00:00,capacity-c1,7547,True,1139.078125,,19.43408203125,
2026-08-11T15:33:42.389921+00:00,capacity-c1,7547,True,1151.859375,,19.43408203125,
2026-08-11T15:33:42.736819+00:00,capacity-c2,7547,True,1153.21875,,19.43408203125,
2026-08-11T15:33:43.747049+00:00,capacity-c2,7547,True,1153.78125,,19.47900390625,
2026-08-11T15:33:44.766943+00:00,capacity-c2,7547,True,1155.65625,,19.47900390625,
2026-08-11T15:33:45.541609+00:00,soak,7547,True,1155.65625,,19.47900390625,
2026-08-11T15:33:46.554142+00:00,soak,7547,True,1155.96875,,19.47900390625,
2026-08-11T15:33:47.566678+00:00,soak,7547,True,1156.21875,,19.47900390625,
2026-08-11T15:33:48.575949+00:00,soak,7547,True,1156.5625,,19.47900390625,
2026-08-11T15:33:49.586665+00:00,soak,7547,True,1156.5625,,20.4814453125,
2026-08-11T15:33:50.597984+00:00,soak,7547,True,1156.578125,,20.4814453125,
2026-08-11T15:33:51.615913+00:00,soak,7547,True,1156.625,,20.4814453125,
2026-08-11T15:33:52.631851+00:00,soak,7547,True,1157.0,,20.4814453125,
2026-08-11T15:33:53.642470+00:00,soak,7547,True,1157.0,,20.92333984375,
2026-08-11T15:33:54.655255+00:00,soak,7547,True,1157.0,,20.92333984375,
2026-08-11T15:33:55.674293+00:00,soak,7547,True,1157.015625,,20.92333984375,
2026-08-11T15:33:56.696515+00:00,soak,7547,True,1157.015625,,20.92333984375,
2026-08-11T15:33:57.709585+00:00,soak,7547,True,1157.015625,,20.92333984375,
2026-08-11T15:33:58.719198+00:00,soak,7547,True,1157.015625,,22.13037109375,
2026-08-11T15:33:59.736146+00:00,soak,7547,True,1157.015625,,22.13037109375,
2026-08-11T15:34:00.766722+00:00,soak,7547,True,1157.015625,,22.13037109375,
2026-08-11T15:34:01.782845+00:00,soak,7547,True,1157.015625,,22.13037109375,
2026-08-11T15:34:02.810363+00:00,soak,7547,True,1157.015625,,22.13037109375,
2026-08-11T15:34:03.823037+00:00,soak,7547,True,1157.015625,,22.03955078125,
2026-08-11T15:34:04.861598+00:00,soak,7547,True,1157.015625,,22.03955078125,
2026-08-11T15:34:05.880204+00:00,soak,7547,True,1157.015625,,22.03955078125,
2026-08-11T15:34:06.897579+00:00,soak,7547,True,1157.03125,,22.03955078125,
2026-08-11T15:34:07.918206+00:00,soak,7547,True,1157.03125,,22.03955078125,
2026-08-11T15:34:08.930474+00:00,soak,7547,True,1157.03125,,23.6376953125,
2026-08-11T15:34:09.947985+00:00,soak,7547,True,1157.03125,,23.6376953125,
2026-08-11T15:34:11.001331+00:00,soak,7547,True,1157.03125,,23.6376953125,
2026-08-11T15:34:12.024518+00:00,soak,7547,True,1025.484375,,23.6376953125,
2026-08-11T15:34:13.036855+00:00,soak,7547,True,1025.65625,,23.6376953125,
2026-08-11T15:34:14.054201+00:00,soak,7547,True,1025.65625,,26.94970703125,
2026-08-11T15:34:15.079311+00:00,soak,7547,True,1025.65625,,26.94970703125,
2026-08-11T15:34:16.098476+00:00,soak,7547,True,1025.65625,,26.94970703125,
